,imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Other wins,Other nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,N/A,Romance,Sci-Fi,Sport,Thriller,War,Western,D_birthplace,D_DOB,D_name,D_credits,D_wins,D_age,A_birthplace,A_DOB,A_name,A_credits,A_wins,A_age,Director Nominated Oscars,Director Won Oscars,Actor Nominated Oscars,Actor Won Oscars,wiki_url_new,imdb_link_new,rt_link_new,budget_USD,box_USD
231,tt2908446,Insurgent,2015-03-20 00:00:00,2 wins & 6 nominations.,Robert Schwentke,Kate Winslet,USA,English,PG-13,119.0,2015,42.0,6.3,"116,955","Shailene Woodley gives it her all, but Insurgent is still a resounding step back for a franchise struggling to distinguish itself from the dystopian YA crowd.",49.0,29.0,5.1,167.0,118.0,61.0,3.5,74239.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,"Stuttgart, Germany",1968-1-1,Robert Schwentke,11.0,3 wins & 3 nominations.,47.8932238193,"Reading, Berkshire, England, UK",1975-10-5,Kate Winslet,45.0,"Won
        1
        Oscar.",40.1341546886,0,0,0,1,/wiki/The_Divergent_Series:_Insurgent,http://www.imdb.com/title/tt2908446/,http://www.rottentomatoes.com/m/insurgent/,,129995817.0
232,tt2908446,Insurgent,2015-03-20 00:00:00,2 wins & 6 nominations.,Robert Schwentke,Shailene Woodley,USA,English,PG-13,119.0,2015,42.0,6.3,"116,955","Shailene Woodley gives it her all, but Insurgent is still a resounding step back for a franchise struggling to distinguish itself from the dystopian YA crowd.",49.0,29.0,5.1,167.0,118.0,61.0,3.5,74239.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,"Stuttgart, Germany",1968-1-1,Robert Schwentke,11.0,3 wins & 3 nominations.,47.8932238193,"Simi Valley, California, USA",1991-11-15,Shailene Woodley,30.0,"Nominated for
        1
        Golden Globe.",24.0219028063,0,0,0,0,/wiki/The_Divergent_Series:_Insurgent,http://www.imdb.com/title/tt2908446/,http://www.rottentomatoes.com/m/insurgent/,,129995817.0
233,tt2909116,Wolf Totem,2015-02-19 00:00:00,5 wins & 4 nominations.,Jean-Jacques Annaud,Shaofeng Feng,"China, France","Mandarin, Mongolian",PG-13,121.0,2015,58.0,6.6,"2,212","As a visual experience, Wolf Totem boasts thrills that compensate for the significant narrative sacrifices made in bringing Jiang Rong's novel to the screen.",19.0,70.0,6.6,27.0,8.0,54.0,3.4,348.0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Draveil, Essonne, France",1943-10-1,Jean-Jacques Annaud,14.0,16 wins & 4 nominations.,72.1451060917," Wei Feng
",2015-11-23,Shaofeng Feng,21.0,0,0.0,0,0,0,0,/wiki/Wolf_Totem_(film),http://www.imdb.com/title/tt2909116/,http://www.rottentomatoes.com/m/wolf_totem/,,210303.0
234,tt2910904,The Dressmaker,False,13 nominations.,Jocelyn Moorhouse,Kate Winslet,Australia,English,,118.0,2015,47.0,7.6,"1,519",,28.0,64.0,5.9,44.0,16.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Melbourne, Victoria, Australia",1960-9-4,Jocelyn Moorhouse,5.0,8 wins & 2 nominations.,55.2169746749,"Reading, Berkshire, England, UK",1975-10-5,Kate Winslet,45.0,"Won
        1
        Oscar.",40.1341546886,0,0,0,1,/wiki/The_Dressmaker_(2015_film),http://www.imdb.com/title/tt2910904/,http://www.rottentomatoes.com/m/the_dressmaker/,,
235,tt2910904,The Dressmaker,False,13 nominations.,Jocelyn Moorhouse,Liam Hemsworth,Australia,English,,118.0,2015,47.0,7.6,"1,519",,28.0,64.0,5.9,44.0,16.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Melbourne, Victoria, Australia",1960-9-4,Jocelyn Moorhouse,5.0,8 wins & 2 nominations.,55.2169746749,"Melbourne, Victoria, Australia",1990-1-13,Liam Hemsworth,21.0,5 wins & 14 nominations.,25.8590006845,0,0,0,0,/wiki/The_Dressmaker_(2015_film),http://www.imdb.com/title/tt2910904/,http://www.rottentomatoes.com/m/the_dressmaker/,,
236,tt2910904,The Dressmaker,False,13 nominations.,Jocelyn Moorhouse,Hugo Weaving,Australia,English,,118.0,2015,47.0,7.6,"1,519",,28.0,64.0,5.9,44.0,16.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Melbourne, Victoria, Australia",1960-9-4,Jocelyn Moorhouse,5.0,8 wins & 2 nominations.,55.2169746749,"Ibadan, Nigeria",1960-4-4,Hugo Weaving,83.0,20 wins & 23 nominations.,55.6358658453,0,0,0,0,/wiki/The_Dressmaker_(2015_film),http://www.imdb.com/title/tt2910904/,http://www.rottentomatoes.com/m/the_dressmaker/,,
237,tt2917388,Kidnapping Mr. Heineken,2015-03-06 00:00:00,,Daniel Alfredson,Jim Sturgess,"Belgium, Netherlands, USA, UK","English, Dutch, German",R,95.0,2015,33.0,6.1,"10,427",,11.0,20.0,4.6,55.0,44.0,25.0,2.7,713.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Stockholm, Stockholms län, Sweden",1959-5-23,Daniel Alfredson,22.0,9 wins & 5 nominations.,56.5037645448,"London, England, UK",1978-5-16,Jim Sturgess,34.0,2 wins & 3 nominations.,37.5222450376,0,0,0,0,/wiki/Kidnapping_Freddy_Heineken,http://www.imdb.com/title/tt2917388/,,,46128.0
238,tt2917388,Kidnapping Mr. Heineken,2015-03-06 00:00:00,,Daniel Alfredson,Sam Worthington,"Belgium, Netherlands, USA, UK","English, Dutch, German",R,95.0,2015,33.0,6.1,"10,427",,11.0,20.0,4.6,55.0,44.0,25.0,2.7,713.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Stockholm, Stockholms län, Sweden",1959-5-23,Daniel Alfredson,22.0,9 wins & 5 nominations.,56.5037645448,"Godalming, Surrey, England, UK",1976-8-2,Sam Worthington,47.0,6 wins & 14 nominations.,39.3073237509,0,0,0,0,/wiki/Kidnapping_Freddy_Heineken,http://www.imdb.com/title/tt2917388/,,,46128.0
239,tt2917388,Kidnapping Mr. Heineken,2015-03-06 00:00:00,,Daniel Alfredson,Ryan Kwanten,"Belgium, Netherlands, USA, UK","English, Dutch, German",R,95.0,2015,33.0,6.1,"10,427",,11.0,20.0,4.6,55.0,44.0,25.0,2.7,713.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Stockholm, Stockholms län, Sweden",1959-5-23,Daniel Alfredson,22.0,9 wins & 5 nominations.,56.5037645448,"Sydney, New South Wales, Australia",1976-11-28,Ryan Kwanten,40.0,1 win & 4 nominations.,38.984257358,0,0,0,0,/wiki/Kidnapping_Freddy_Heineken,http://www.imdb.com/title/tt2917388/,,,46128.0
240,tt2918436,The Lazarus Effect,2015-02-27 00:00:00,,David Gelb,Mark Duplass,USA,English,PG-13,83.0,2015,31.0,5.2,"22,042",,,,,,,,3.0,52.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,"New York City, New York, USA",1983-10-16,David Gelb,11.0,2 nominations.,32.1040383299,"New Orleans, Louisiana, USA",1976-12-7,Mark Duplass,32.0,5 wins & 5 nominations.,38.9596167009,0,0,0,0,/wiki/The_Lazarus_Effect_(2015_film),http://www.imdb.com/title/tt2918436/,http://www.rottentomatoes.com/m/the_lazarus_effect/,,25799043.0
241,tt2918436,The Lazarus Effect,2015-02-27 00:00:00,,David Gelb,Olivia Wilde,USA,English,PG-13,83.0,2015,31.0,5.2,"22,042",,,,,,,,3.0,52.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,"New York City, New York, USA",1983-10-16,David Gelb,11.0,2 nominations.,32.1040383299,"New York City, New York, USA",1984-3-10,Olivia Wilde,49.0,3 wins & 13 nominations.,31.704312115,0,0,0,0,/wiki/The_Lazarus_Effect_(2015_film),http://www.imdb.com/title/tt2918436/,http://www.rottentomatoes.com/m/the_lazarus_effect/,,25799043.0
242,tt2918436,The Lazarus Effect,2015-02-27 00:00:00,,David Gelb,Evan Peters,USA,English,PG-13,83.0,2015,31.0,5.2,"22,042",,,,,,,,3.0,52.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,"New York City, New York, USA",1983-10-16,David Gelb,11.0,2 nominations.,32.1040383299,"St. Louis, Missouri, USA",1987-1-20,Evan Peters,35.0,1 win & 3 nominations.,28.8405201916,0,0,0,0,/wiki/The_Lazarus_Effect_(2015_film),http://www.imdb.com/title/tt2918436/,http://www.rottentomatoes.com/m/the_lazarus_effect/,,25799043.0
243,tt2935476,Far from the Madding Crowd,2015-05-22 00:00:00,1 nomination.,Thomas Vinterberg,Matthias Schoenaerts,"UK, USA",English,PG-13,119.0,2015,71.0,7.1,"18,852",Far from the Madding Crowd invites tough comparisons to Thomas Hardy's classic novel -- and its previous adaptation -- but stands on its own thanks to strong direction and a talented cast.,128.0,85.0,7.4,150.0,22.0,77.0,3.8,16928.0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Copenhagen, Denmark",1969-5-19,Thomas Vinterberg,19.0,"Nominated for
        2
        BAFTA Film Awards.",46.5133470226,"Antwerp, Belgium",1977-12-8,Matthias Schoenaerts,48.0,14 wins & 10 nominations.,37.9575633128,0,0,0,0,/wiki/Far_from_the_Madding_Crowd_(2015_film),http://www.imdb.com/title/tt2935476/,http://www.rottentomatoes.com/m/far_from_the_madding_crowd_2014/,,12229314.0
244,tt2935476,Far from the Madding Crowd,2015-05-22 00:00:00,1 nomination.,Thomas Vinterberg,Carey Mulligan,"UK, USA",English,PG-13,119.0,2015,71.0,7.1,"18,852",Far from the Madding Crowd invites tough comparisons to Thomas Hardy's classic novel -- and its previous adaptation -- but stands on its own thanks to strong direction and a talented cast.,128.0,85.0,7.4,150.0,22.0,77.0,3.8,16928.0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Copenhagen, Denmark",1969-5-19,Thomas Vinterberg,19.0,"Nominated for
        2
        BAFTA Film Awards.",46.5133470226,"Westminster, London, England, UK",1985-5-28,Carey Mulligan,25.0,"Nominated for
        1
        Oscar.",30.4887063655,0,0,1,0,/wiki/Far_from_the_Madding_Crowd_(2015_film),http://www.imdb.com/title/tt2935476/,http://www.rottentomatoes.com/m/far_from_the_madding_crowd_2014/,,12229314.0
245,tt2938956,The Transporter Refueled,2015-09-04 00:00:00,,Camille Delamarre,Ed Skrein,"France, China, Belgium",English,PG-13,96.0,2015,32.0,4.9,"7,925","The Transporter Refueled has little to offer beyond a handful of decent action sequences, leaving this reboot's title feeling more like wishful thinking than a restatement of purpose.",15.0,17.0,3.8,89.0,74.0,32.0,2.7,11894.0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1979,1979-10-3,Camille Delamarre,4.0,4 wins & 10 nominations.,36.1396303901,"Camden, London, England, UK",1983-3-29,Ed Skrein,14.0,0,32.6543463381,0,0,0,0,/wiki/The_Transporter_Refueled,http://www.imdb.com/title/tt2938956/,http://www.rottentomatoes.com/m/the_transporter_refueled/,,15923127.0
246,tt2938956,The Transporter Refueled,2015-09-04 00:00:00,,Camille Delamarre,Ray Stevenson,"France, China, Belgium",English,PG-13,96.0,2015,32.0,4.9,"7,925","The Transporter Refueled has little to offer beyond a handful of decent action sequences, leaving this reboot's title feeling more like wishful thinking than a restatement of purpose.",15.0,17.0,3.8,89.0,74.0,32.0,2.7,11894.0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1979,1979-10-3,Camille Delamarre,4.0,4 wins & 10 nominations.,36.1396303901,"Lisburn, Northern Ireland, UK",1964-5-25,Ray Stevenson,46.0,1 nomination.,51.4962354552,0,0,0,0,/wiki/The_Transporter_Refueled,http://www.imdb.com/title/tt2938956/,http://www.rottentomatoes.com/m/the_transporter_refueled/,,15923127.0
247,tt2948840,Life,2015-12-04 00:00:00,,Anton Corbijn,Robert Pattinson,"UK, USA, Germany, Canada, Australia",English,R,111.0,2015,59.0,6.3,"1,611",,,,,,,,,,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Strijen, Zuid-Holland, Netherlands",1955-5-20,Anton Corbijn,19.0,16 wins & 12 nominations.,60.5119780972,"Barnes, London, England, UK",1986-5-13,Robert Pattinson,25.0,30 wins & 30 nominations.,29.53045859,0,0,0,0,/wiki/Life_(2015_film),http://www.imdb.com/title/tt2948840/,http://www.rottentomatoes.com/m/life_2014/,,
248,tt2967224,Hot Pursuit,2015-05-08 00:00:00,4 nominations.,Anne Fletcher,Matthew Del Negro,USA,"English, Spanish",PG-13,87.0,2015,31.0,5.0,"26,140","Shrill and unfunny, Hot Pursuit bungles what should have been an easy opportunity to showcase Reese Witherspoon and Sofia Vergara's likable odd-couple chemistry.",11.0,7.0,3.1,147.0,136.0,36.0,2.8,25378.0,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Detroit, Michigan, USA",1966-5-1,Anne Fletcher,7.0,0,49.5633127995,"Mount Kisco, New York, USA",1972-8-2,Matthew Del Negro,70.0,0,43.3073237509,0,0,0,0,/wiki/Hot_Pursuit_(2015_film),http://www.imdb.com/title/tt2967224/,http://www.rottentomatoes.com/m/dont_mess_with_texas_2014/,,34507079.0
249,tt2967224,Hot Pursuit,2015-05-08 00:00:00,4 nominations.,Anne Fletcher,Sofía Vergara,USA,"English, Spanish",PG-13,87.0,2015,31.0,5.0,"26,140","Shrill and unfunny, Hot Pursuit bungles what should have been an easy opportunity to showcase Reese Witherspoon and Sofia Vergara's likable odd-couple chemistry.",11.0,7.0,3.1,147.0,136.0,36.0,2.8,25378.0,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Detroit, Michigan, USA",1966-5-1,Anne Fletcher,7.0,0,49.5633127995,"Barranquilla, Colombia",1972-7-10,Sofía Vergara,36.0,"Nominated for
        4
        Golden Globes.",43.370294319,0,0,0,0,/wiki/Hot_Pursuit_(2015_film),http://www.imdb.com/title/tt2967224/,http://www.rottentomatoes.com/m/dont_mess_with_texas_2014/,,34507079.0
250,tt2967224,Hot Pursuit,2015-05-08 00:00:00,4 nominations.,Anne Fletcher,Reese Witherspoon,USA,"English, Spanish",PG-13,87.0,2015,31.0,5.0,"26,140","Shrill and unfunny, Hot Pursuit bungles what should have been an easy opportunity to showcase Reese Witherspoon and Sofia Vergara's likable odd-couple chemistry.",11.0,7.0,3.1,147.0,136.0,36.0,2.8,25378.0,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Detroit, Michigan, USA",1966-5-1,Anne Fletcher,7.0,0,49.5633127995,"New Orleans, Louisiana, USA",1976-3-22,Reese Witherspoon,48.0,"Won
        1
        Oscar.",39.6714579055,0,0,0,1,/wiki/Hot_Pursuit_(2015_film),http://www.imdb.com/title/tt2967224/,http://www.rottentomatoes.com/m/dont_mess_with_texas_2014/,,34507079.0
251,tt2974918,Alvin and the Chipmunks: The Road Chip,2015-12-18 00:00:00,,Walt Becker,Christina Applegate,USA,English,PG,86.0,2015,,,,,,,,,,,,,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Hollywood, California, USA",1968-9-16,Walt Becker,10.0,1 nomination.,47.1841204654,"Hollywood, Los Angeles, California, USA",1971-11-25,Christina Applegate,71.0,"Nominated for
        3
        Golden Globes.",43.9945242984,0,0,0,0,/wiki/Alvin_and_the_Chipmunks:_The_Road_Chip,http://www.imdb.com/title/tt2974918/,,,
252,tt2974918,Alvin and the Chipmunks: The Road Chip,2015-12-18 00:00:00,,Walt Becker,Anna Faris,USA,English,PG,86.0,2015,,,,,,,,,,,,,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Hollywood, California, USA",1968-9-16,Walt Becker,10.0,1 nomination.,47.1841204654,"Baltimore, Maryland, USA",1976-11-29,Anna Faris,44.0,1 win & 16 nominations.,38.9815195072,0,0,0,0,/wiki/Alvin_and_the_Chipmunks:_The_Road_Chip,http://www.imdb.com/title/tt2974918/,,,
253,tt2974918,Alvin and the Chipmunks: The Road Chip,2015-12-18 00:00:00,,Walt Becker,Kaley Cuoco,USA,English,PG,86.0,2015,,,,,,,,,,,,,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Hollywood, California, USA",1968-9-16,Walt Becker,10.0,1 nomination.,47.1841204654,"Camarillo, California, USA",1985-11-30,Kaley Cuoco,55.0,7 wins & 25 nominations.,29.9794661191,0,0,0,0,/wiki/Alvin_and_the_Chipmunks:_The_Road_Chip,http://www.imdb.com/title/tt2974918/,,,
254,tt2974918,Alvin and the Chipmunks: The Road Chip,2015-12-18 00:00:00,,Walt Becker,Bella Thorne,USA,English,PG,86.0,2015,,,,,,,,,,,,,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Hollywood, California, USA",1968-9-16,Walt Becker,10.0,1 nomination.,47.1841204654,"Pembroke Pines, Florida, USA",1997-10-8,Bella Thorne,49.0,6 wins & 15 nominations.,18.1245722108,0,0,0,0,/wiki/Alvin_and_the_Chipmunks:_The_Road_Chip,http://www.imdb.com/title/tt2974918/,,,
255,tt2978576,Bill,2015-09-18 00:00:00,,Richard Bracewell,Mathew Baynton,UK,English,,94.0,2015,,6.9,240,,13.0,93.0,6.2,14.0,1.0,,,,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"London, England, UK",1969-11-28,Richard Bracewell,5.0,0,45.9849418207,"Essex, England, UK",1980-11-18,Mathew Baynton,30.0,3 nominations.,35.0116358658,0,0,0,0,/wiki/Bill_(2015_film),http://www.imdb.com/title/tt2978576/,http://www.rottentomatoes.com/m/771404658/,,
256,tt3013610,Mia Madre,2016-03-01 00:00:00,4 wins & 16 nominations.,Nanni Moretti,Margherita Buy,"Italy, France","Italian, English",,106.0,2015,66.0,7.0,"2,174",,,,,,,,,,0,0,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Brunico, Trentino-Alto Adige, Italy",1953-8-19,Nanni Moretti,24.0,42 wins & 77 nominations.,62.2614647502,"Rome, Lazio, Italy",1962-1-15,Margherita Buy,65.0,32 wins & 20 nominations.,53.8535249829,0,0,0,0,/wiki/Mia_Madre,http://www.imdb.com/title/tt3013610/,http://www.rottentomatoes.com/m/mia_madre/,,3505053.0
257,tt3013610,Mia Madre,2016-03-01 00:00:00,4 wins & 16 nominations.,Nanni Moretti,John Turturro,"Italy, France","Italian, English",,106.0,2015,66.0,7.0,"2,174",,,,,,,,,,0,0,0,6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Brunico, Trentino-Alto Adige, Italy",1953-8-19,Nanni Moretti,24.0,42 wins & 77 nominations.,62.2614647502,"Brooklyn, New York City, New York, USA",1957-2-28,John Turturro,97.0,"Nominated for
        1
        Golden Globe.",58.7323750856,0,0,0,0,/wiki/Mia_Madre,http://www.imdb.com/title/tt3013610/,http://www.rottentomatoes.com/m/mia_madre/,,3505053.0
258,tt3018070,Stonewall,2015-09-25 00:00:00,,Roland Emmerich,Joey King,USA,English,R,129.0,2015,30.0,3.0,678,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,"Stuttgart, Baden-Württemberg, Germany",1955-11-10,Roland Emmerich,21.0,13 wins & 13 nominations.,60.0355920602,"Los Angeles, California, USA",1999-7-30,Joey King,45.0,3 wins & 9 nominations.,16.3175906913,0,0,0,0,/wiki/Stonewall_(2015_film),http://www.imdb.com/title/tt3018070/,http://www.rottentomatoes.com/m/stonewall_2015/,,186354.0
